player_name,season,expected_goals,actual_goals,expected_assists,actual_assists
Ángel Di María,2014-2015,2.9319101637229323,3,7.295103868469596,10
Samuel Eto&#039;o,2014-2015,2.36550603993237,3,1.0087512554600837,1
Bobby Zamora,2014-2015,2.987050441559404,3,6.012668497860432,4
Andreas Weimann,2014-2015,2.7154510598629713,3,1.1188792865723372,2
Héctor Bellerín,2014-2015,0.27969358302652836,2,1.7710436806082726,1
Scott Dann,2014-2015,1.2500938000157475,2,3.0851117242127657,3
Joe Ledley,2014-2015,1.6935912165790796,2,1.501201981678605,0
Emmanuel Adebayor,2014-2015,2.904070284217596,2,1.3501763045787811,1
Mark Noble,2014-2015,2.4249146431684494,2,3.095323782414198,3
Aaron Cresswell,2014-2015,1.2426324114203453,2,4.838662924245,4
Daley Blind,2014-2015,0.9981924649327992,2,1.4453515401110053,2
Leighton Baines,2014-2015,2.9738168697804213,2,6.347046164795756,9
James McCarthy,2014-2015,1.4063433026894927,2,1.0400393884629011,1
Ross Barkley,2014-2015,3.76016119774431,2,2.569686012342572,2
Aaron Lennon,2014-2015,1.219703622162342,2,2.710263842716813,2
Nathaniel Clyne,2014-2015,0.9358649058267474,2,2.0856680162250996,0
Alberto Moreno,2014-2015,1.935569200664759,2,1.6584648517891765,0
Fernando,2014-2015,1.681158198043704,2,1.5776128359138966,2
Aleksandar Kolarov,2014-2015,1.06229408364743,2,1.7350505460053682,3
Ashley Young,2014-2015,2.507619198411703,2,4.116282467730343,5
James McArthur,2014-2015,2.069862629286945,2,1.7737971246242523,0
Eric Dier,2014-2015,1.4194439481943846,2,1.4741118848323822,2
Erik Lamela,2014-2015,2.452041396871209,2,6.099331357516348,7
Willian,2014-2015,4.2270332388579845,2,5.783545650541782,3
Wes Morgan,2014-2015,2.281810495071113,2,0.9166034068912268,2
Marc Albrighton,2014-2015,1.3866995386779308,2,3.893735403195023,3
Andros Townsend,2014-2015,1.7839630860835314,2,0.951786994934082,2
Andy King,2014-2015,2.0629129949957132,2,0.12908204458653927,0
Craig Dawson,2014-2015,1.7655174881219864,2,0.30513646826148033,0
Rickie Lambert,2014-2015,1.8370396420359612,2,0.8429341707378626,2
James Chester,2014-2015,0.6936230873689055,2,0.1987740322947502,0
Ryan Bertrand,2014-2015,0.9820245895534754,2,3.7352899815887217,2
Samir Nasri,2014-2015,2.478832272812724,2,4.465052543208003,6
Ryan Shawcross,2014-2015,2.2761021964251995,2,1.250530906021595,1
Leon Osman,2014-2015,2.71707103215158,2,1.5407476089894772,2
Chris Brunt,2014-2015,2.0603711744770408,2,5.3615052960813046,10
Marouane Chamakh,2014-2015,2.0131191783584654,2,0.683624979108572,0
Yoan Gouffran,2014-2015,1.5459726601839066,2,1.589275517500937,1
Brede Hangeland,2014-2015,0.9855326786637306,2,0.550883948802948,1
Ramires,2014-2015,1.8734566122293472,2,2.0800593104213476,4
Mauro Zárate,2014-2015,0.7167845498770475,2,0.4284250438213349,1
Andrej Kramaric,2014-2015,2.063564505428076,2,0.6953198164701462,0
James Morrison,2014-2015,1.7436694828793406,2,3.099484246224165,1
Jack Wilshere,2014-2015,2.4192265793681145,2,1.4338911147788167,1
Ben Mee,2014-2015,1.930388872511685,2,0.867081786505878,1
Scott Arfield,2014-2015,3.1654513459652662,2,2.056791665032506,1
Ahmed Elmohamady,2014-2015,1.9130459604784849,2,4.916644680313766,5
Eljero Elia,2014-2015,0.7518643457442522,2,0.7144421879202127,0
Carlton Cole,2014-2015,1.7291576908901334,2,0.6560835354030132,0
Niko Kranjcar,2014-2015,1.911733778193593,2,1.7309446837753055,1
Tomas Rosicky,2014-2015,0.969735087826848,2,1.537518786266446,1
Lazar Markovic,2014-2015,1.8803791087120771,2,1.461945510469377,1
Sammy Ameobi,2014-2015,0.9924261020496488,2,1.880084893666208,2
Joe Allen,2014-2015,0.700470419600606,1,0.5434274133294821,0
Calum Chambers,2014-2015,0.8142128176987171,1,0.8842720529064536,1
Joel Ward,2014-2015,0.3118087574839592,1,0.8839990291744471,0
Winston Reid,2014-2015,1.2366654220968485,1,1.2207211153581738,0
James Tomkins,2014-2015,2.159363300539553,1,2.0329747404903173,3
John Stones,2014-2015,0.2041568048298359,1,0.6552910339087248,0
Arouna Koné,2014-2015,1.128450907766819,1,0.7295572282746434,1
Emre Can,2014-2015,0.4509777398779988,1,1.2752420231699944,0
Martin Skrtel,2014-2015,0.9992612563073636,1,0.4422793909907341,0
Pablo Zabaleta,2014-2015,1.3584486171603205,1,3.7550920471549034,4
Gaël Clichy,2014-2015,1.0792681593447924,1,2.304030353203416,3
Martín Demichelis,2014-2015,0.381497242487967,1,0.26282705552875996,0
Toby Alderweireld,2014-2015,0.9311113730072976,1,0.6971472688019276,0
Mousa Dembélé,2014-2015,1.1453389935195446,1,0.7561200736090541,1
Ryan Mason,2014-2015,2.9173057414591312,1,2.6060975939035416,4
Michael Carrick,2014-2015,0.2863102136179805,1,1.69848377071321,2
Alan Hutton,2014-2015,0.9324658196419476,1,1.9344748333096504,0
Joleon Lescott,2014-2015,2.3966974206268787,1,0.5493255872279406,2
Carlos Sánchez,2014-2015,0.3707007830962538,1,0.7029734877869487,0
Jores Okore,2014-2015,0.7885549813508987,1,0.5431606033816934,0
Scott Sinclair,2014-2015,1.002359464764595,1,0.10503842309117316,0
Nemanja Matic,2014-2015,2.798708323389292,1,2.380421451292932,3
Gary Cahill,2014-2015,1.8248591125011444,1,1.6921502938494086,0
Jefferson Montero,2014-2015,1.0105925370007751,1,3.6521378830075264,7
Fabio Borini,2014-2015,1.947102088481188,1,0.933335019275546,1
Lee Cattermole,2014-2015,0.23088713362812996,1,1.055035214871168,0
Robert Huth,2014-2015,1.1736516328528523,1,0,0
Marcin Wasilewski,2014-2015,1.4217620082199574,1,0.8871924970299006,1
Daryl Janmaat,2014-2015,1.4101375555619595,1,2.940818589180708,6
Steven Taylor,2014-2015,0.4236268103122711,1,0,0
Siem de Jong,2014-2015,0.4718466196209192,1,0.4014580473303795,0
Emmanuel Rivière,2014-2015,3.6540454104542737,1,0.9126384165138006,1
Graham Dorrans,2014-2015,1.5093507310375571,1,2.654245942831039,3
Jonas Olsson,2014-2015,0.3695266395807266,1,0.7158548925071955,0
Gareth McAuley,2014-2015,1.1422004532068968,1,0.5258615501224995,0
Darren Fletcher,2014-2015,0.45067005418241024,1,0.8802702240645885,0
Stéphane Sessegnon,2014-2015,2.128125825896859,1,2.781204780563712,3
Sandro,2014-2015,0.6715466063469648,1,0.12614956125617027,0
James Ward-Prowse,2014-2015,2.9425899162888527,1,3.9224654668942094,6
Maya Yoshida,2014-2015,1.7306076074019074,1,0.32619522511959076,1
Gabriel Obertan,2014-2015,0.39795878157019615,1,1.3407192286103964,1
Marko Arnautovic,2014-2015,3.1155172931030393,1,3.5108038764446974,5
Ciaran Clark,2014-2015,2.3430711440742016,1,0.8780082920566201,2
Mathieu Flamini,2014-2015,1.0083513157442212,1,0.18820588011294603,1
Rolando Aarons,2014-2015,0.3429450988769531,1,0.08277807384729385,0
Danny Graham,2014-2015,1.1095582954585552,1,0.17699605785310268,0
Fabricio Coloccini,2014-2015,1.3131814608350396,1,0.7221940457820892,0
Glen Johnson,2014-2015,1.052791423164308,1,0.30696300510317087,0
Gastón Ramírez,2014-2015,1.020417327992618,1,1.6363697852939367,2
Steven Caulker,2014-2015,2.9447303926572204,1,1.1799230203032494,0
Alex Oxlade-Chamberlain,2014-2015,2.8491112738847733,1,3.6900964844971895,1
Mathieu Debuchy,2014-2015,0.8225507512688637,1,0.3981873393058777,0
Mike Williamson,2014-2015,1.364032793790102,1,0.8719889149069786,1
James Wilson,2014-2015,1.0632625482976437,1,0.04458602890372276,0
Aiden McGeady,2014-2015,0.9916217662394048,1,2.2202509939670563,2
Joe Cole,2014-2015,0.2769551072269678,1,0.45160347409546375,1
Kevin Nolan,2014-2015,3.6620912197977304,1,0.9290475863963366,1
Michael Kightly,2014-2015,1.5443965904414654,1,1.130386938340962,2
Jake Livermore,2014-2015,1.2238712292164564,1,0.9932188149541616,1
David Meyler,2014-2015,0.9084791000932456,1,0.9659278821200132,1
Michael Dawson,2014-2015,0.8768638167530298,1,0.3118321895599365,0
Mario Balotelli,2014-2015,5.24107401818037,1,0.4303748067468405,0
Roberto Soldado,2014-2015,3.3873693607747555,1,1.1983177438378334,1
Jonás Gutiérrez,2014-2015,0.3043808043003082,1,0.6231454871594906,1
Rémy Cabella,2014-2015,3.0883237160742283,1,2.1119893975555897,2
Silvestre Varela,2014-2015,0.981028588488698,1,0.35915105883032084,0
Nélson Oliveira,2014-2015,0.9380343593657016,1,0.174474717117846,0
Clint Hill,2014-2015,0.376940343528986,1,0.7381684752181172,0
Paul McShane,2014-2015,1.1034172689542174,1,0.05423952825367451,0
Stephen Quinn,2014-2015,1.2624663822352886,1,2.144220193848014,3
Sone Aluko,2014-2015,1.7469451427459717,1,1.057400245219469,0
Ross Wallace,2014-2015,0.558885620906949,1,1.2872746139764786,0
Joey Barton,2014-2015,2.055412004701793,1,5.228928085416555,3
Paul Konchesky,2014-2015,0.19415530003607273,1,0.5643996950238943,1
Chris Wood,2014-2015,0.7212270610034466,1,0,0
Lewis Holtby,2014-2015,0.04579009115695953,0,0,0
Chicharito,2014-2015,0,0,0.01559763308614492,0
Andreas Christensen,2014-2015,0,0,0,0
Adnan Januzaj,2014-2015,1.3452870603650808,0,1.4884035736322403,0
Lucas Leiva,2014-2015,0.5969757903367281,0,0.41871238593012094,0
Kolo Touré,2014-2015,0.01947999186813831,0,0.14400163292884827,0
Jordon Ibe,2014-2015,0.5851623583585024,0,0.3594917170703411,0
Mamadou Sakho,2014-2015,0.11168906651437284,0,0.11591980513185264,0
Simon Mignolet,2014-2015,0,0,0.02310284040868282,0
Petr Cech,2014-2015,0,0,0,0
Gabriel,2014-2015,0.04296275973320007,0,0.02745941095054149,1
Nacho Monreal,2014-2015,0.3041377291083336,0,1.377957472577691,1
Francis Coquelin,2014-2015,0.0836224053055048,0,0.18764721043407917,0
David Ospina,2014-2015,0,0,0.04679638519883156,0
Joel Campbell,2014-2015,0,0,0.08552376180887222,0
Per Mertesacker,2014-2015,0.8197583304718137,0,0.23774676024913788,1
Wayne Hennessey,2014-2015,0,0,0,0
Damien Delaney,2014-2015,0.7433971520513296,0,0.739634127356112,0
Pape Souaré,2014-2015,0.04214503150433302,0,1.7640708982944489,0
Julian Speroni,2014-2015,0,0,0,0
Adrian Mariappa,2014-2015,0,0,0.06439589615911245,0
Martin Kelly,2014-2015,0.18741692509502172,0,0.8051105663180351,1
Lee Chung-yong,2014-2015,0.09530611336231232,0,0,0
Adrián,2014-2015,0,0,0.12958142161369324,0
Kieran Gibbs,2014-2015,1.0783992381766438,0,1.821300501935184,3
David de Gea,2014-2015,0,0,0,0
Marcos Rojo,2014-2015,1.5299111232161522,0,0.3383658956736326,0
Jesse Lingard,2014-2015,0,0,0,0
Paddy McNair,2014-2015,0.31081617437303066,0,0.241509223356843,0
Etienne Capoue,2014-2015,0.11779092065989973,0,0.240707254037261,0
Nathan Aké,2014-2015,0,0,0,0
Costel Pantilimon,2014-2015,0,0,0,0
Adlène Guédioura,2014-2015,0.3596611078828573,0,0.2166497707366943,0
Joel Robles,2014-2015,0,0,0,0
Gareth Barry,2014-2015,1.3597604697570205,0,1.6736183194443583,2
Bryan Oviedo,2014-2015,0.05968705285340547,0,0.5360169569030404,0
Tim Howard,2014-2015,0,0,0.0194390919059515,0
Dejan Lovren,2014-2015,0.8934373613446951,0,0.07186237629503012,0
Joe Hart,2014-2015,0,0,0,0
Vincent Kompany,2014-2015,0.3286002967506647,0,0.8567277118563652,0
Jesús Navas,2014-2015,3.682457199320197,0,8.588478590361774,8
Willy Caballero,2014-2015,0,0,0,0
Bacary Sagna,2014-2015,0.02058785408735275,0,0.7601547613739967,0
Eliaquim Mangala,2014-2015,0.8735056966543198,0,1.037903042510152,2
Antonio Valencia,2014-2015,0.22489923983812332,0,2.2106729615479708,2
Jordon Mutch,2014-2015,0.9368361020460724,0,0.8450060822069645,1
Alex McCarthy,2014-2015,0,0,0,0
Hugo Lloris,2014-2015,0,0,0,0
Kyle Walker,2014-2015,0.15568485297262669,0,0.9235878307372332,0
Jan Vertonghen,2014-2015,0.5924339313060045,0,0.07967464439570904,0
Michel Vorm,2014-2015,0,0,0.02559142000973224,0
Kieran Trippier,2014-2015,0.4591492936015129,0,6.78581178560853,4
Tom Carroll,2014-2015,0.17096914164721966,0,0.6387883443385363,0
James Collins,2014-2015,1.042383600026369,0,0.2978097628802061,0
Alexandre Song,2014-2015,0.7239491064101458,0,2.3790947161614895,3
Ben Davies,2014-2015,0.01315806247293949,0,0.3461128734052181,1
Brad Guzan,2014-2015,0,0,0,0
Aly Cissokho,2014-2015,0.5833380706608295,0,0.4642173480242491,0
Ashley Westwood,2014-2015,0.5476268092170358,0,2.5225367061793804,1
Carles Gil,2014-2015,0.0863690497353673,0,0.8867846429347992,1
Leandro Bacuna,2014-2015,0.996757009997964,0,1.846682097762823,5
Jack Grealish,2014-2015,1.0659914072602987,0,2.2867204509675503,1
Thibaut Courtois,2014-2015,0,0,0.215379536151886,0
César Azpilicueta,2014-2015,0.2526192329823971,0,1.3073479095473886,3
John Obi Mikel,2014-2015,0.48619992658495903,0,0.32635775208473206,1
Ruben Loftus-Cheek,2014-2015,0.01707196235656738,0,0.07907043397426605,0
Asmir Begovic,2014-2015,0.0670076236128807,0,0.02939119003713131,0
Lukasz Fabianski,2014-2015,0,0,0,0
Angel Rangel,2014-2015,0.1650554332882166,0,1.4722551312297585,0
Federico Fernández,2014-2015,0.5938716623932123,0,0.09220161847770214,0
Ashley Williams,2014-2015,0.3995547369122505,0,0.14684820175170898,0
Neil Taylor,2014-2015,0.0754489041864872,0,1.7879241537302732,2
Kyle Naughton,2014-2015,0.04082551412284374,0,0.39931456092745066,1
Modou Barrow,2014-2015,0.04451711103320122,0,0.804711589589715,1
Jordi Amat,2014-2015,0,0,0.03727684915065765,0
Vito Mannone,2014-2015,0,0,0.0431760624051094,0
DeAndre Yedlin,2014-2015,0,0,0,0
John O&#039;Shea,2014-2015,0.5788785740733147,0,0.3453487306833267,0
Patrick van Aanholt,2014-2015,1.3164320960640907,0,4.810573283582926,5
Younes Kaboul,2014-2015,0.9090604782104492,0,0.3147166632115841,0
Billy Jones,2014-2015,0.5008381772786379,0,0.7923547485843301,0
Kasper Schmeichel,2014-2015,0,0,0.07502736989408731,0
Danny Simpson,2014-2015,0.04405909404158592,0,0.469461128115654,0
Daniel Drinkwater,2014-2015,0.5340879270806909,0,0.7189152580685914,0
Mark Schwarzer,2014-2015,0,0,0,0
Robert Elliot,2014-2015,0,0,0.04892902821302414,0
Vurnon Anita,2014-2015,0.1441147057339549,0,0.24180526100099087,0
Robbie Brady,2014-2015,1.1762972371652722,0,4.281321424990892,2
Youssouf Mulumbu,2014-2015,0.4765350893139839,0,0.30071453750133514,0
Matthew Jarvis,2014-2015,0.3824860528111458,0,1.025754926726222,0
Ben Foster,2014-2015,0,0,0,0
Jonny Evans,2014-2015,0.01009491458535194,0,0.03660768270492554,0
Claudio Yacob,2014-2015,0.2537638368085027,0,0.10237559117376804,0
Boaz Myhill,2014-2015,0,0,0,0
Sylvain Distin,2014-2015,0.05637815222144127,0,0.09756062179803848,0
Marvin Emnes,2014-2015,0.8800221690908074,0,0.7972889933735132,0
Leon Britton,2014-2015,0,0,0.01674168370664119,0
Fraser Forster,2014-2015,0,0,0.01863747648894787,0
José Fonte,2014-2015,1.3340500881895423,0,1.238559783436358,1
Paul Dummett,2014-2015,1.639332942198962,0,1.2245057877153158,0
Cheick Tioté,2014-2015,0.1609903322532773,0,0.5410721823573112,2
Cristian Gamboa,2014-2015,0.03101767413318157,0,0.22987520694732663,1
Jack Butland,2014-2015,0,0,0,0
Phil Bardsley,2014-2015,0.6633688975125551,0,1.61168765835464,1
Philipp Wollscheid,2014-2015,0.2240687534213066,0,0.1324881725013256,0
Geoff Cameron,2014-2015,1.2347009051591158,0,1.3203431898728013,1
Marc Muniesa,2014-2015,0.1333635477349162,0,0.1021679313853383,0
Glenn Whelan,2014-2015,0.4037076998502016,0,0.5963587518781424,0
Stephen Ireland,2014-2015,1.1184629183262589,0,1.2160585224628448,3
Dionatan Teixeira,2014-2015,0,0,0,0
Fabian Delph,2014-2015,1.542956312187016,0,2.4155405843630433,3
Callum McManaman,2014-2015,0.26528267562389374,0,0.685582235455513,1
Steven Davis,2014-2015,3.1191515009850264,0,3.70224981661886,2
Matt Targett,2014-2015,0.0355154424905777,0,0.03846359997987747,0
Erik Pieters,2014-2015,0.468611266463995,0,1.149583749473095,2
Shay Given,2014-2015,0,0,0,0
Sébastien Pocognoli,2014-2015,0.11279196478426456,0,1.1693170461803677,0
Andre Wisdom,2014-2015,0.34310714434832335,0,0.49877443443983793,1
Jay Fulton,2014-2015,0,0,0,0
Kieran Richardson,2014-2015,0.7576621742919087,0,1.1378548545762897,1
Muhamed Besic,2014-2015,0.4019688870757818,0,0.4497350510209799,0
Brendan Galloway,2014-2015,0,0,0.09453743696212769,0
Harrison Reed,2014-2015,0.12033861503005028,0,0,0
Mikael Mandron,2014-2015,0.10869960486888884,0,0,0
Nabil Bentaleb,2014-2015,1.148594024591148,0,1.75860015489161,2
Joey O&#039;Brien,2014-2015,0.09181301295757294,0,0.4548986628651619,0
Darron Gibson,2014-2015,0.2926195655018091,0,0.01934264041483402,0
Andreas Pereira,2014-2015,0,0,0,0
Steven Pienaar,2014-2015,0.30018893629312515,0,0.3296654596924782,2
Sebastián Coates,2014-2015,0.36513190902769566,0,0.063058041036129,0
Wes Brown,2014-2015,0.2678195647895336,0,0.2529221624135971,0
Kurt Zouma,2014-2015,0.02082498744130134,0,0.03005489520728588,0
Carl Jenkinson,2014-2015,1.112052470445633,0,2.1274423422291875,2
Massadio Haidara,2014-2015,0.1060660257935524,0,0.34492043405771255,1
Marc Wilson,2014-2015,0.2635967517271638,0,0.2408034149557352,0
Phil Jones,2014-2015,0.18775559216737747,0,0.26145036332309246,0
Kelvin Davis,2014-2015,0,0,0,0
Ritchie de Laet,2014-2015,0.04612213093787432,0,1.1547538172453642,1
Kyle Bartley,2014-2015,0.19451050460338593,0,0,0
Liam Bridcutt,2014-2015,0.05484146811068058,0,0.7365253120660782,2
Mikel Arteta,2014-2015,0.03651418257504701,0,0.06850946880877018,1
Jerome Sinclair,2014-2015,0,0,0.05215833708643913,0
Paulo Gazzaniga,2014-2015,0,0,0,0
Tyias Browning,2014-2015,0,0,0.03256918489933014,0
Tim Krul,2014-2015,0,0,0.25904640555381775,1
Federico Fazio,2014-2015,0.4927778858691454,0,0.03780276328325271,0
Peter Odemwingie,2014-2015,0.02897942624986171,0,0.31353825703263283,0
Luke Shaw,2014-2015,0.14160747453570366,0,1.2783836126327517,0
Steve Sidwell,2014-2015,0.15503773093223572,0,0.03437491878867149,0
Rushian Hepburn-Murphy,2014-2015,0,0,0,0
Elliot Lee,2014-2015,0,0,0,0
Tony Hibbert,2014-2015,0.02116039581596851,0,0,0
Emanuele Giaccherini,2014-2015,0.334447018802166,0,0.5553949195891619,0
Kenji Gorré,2014-2015,0,0,0,0
Nathan Baker,2014-2015,0.3110744934529066,0,0.2268700897693634,0
Oliver Shenton,2014-2015,0,0,0,0
Matt Grimes,2014-2015,0,0,0.13826574385166168,0
Ryan Seager,2014-2015,0,0,0.07801131904125214,0
Jonathan Williams,2014-2015,0.120572192594409,0,0.3852013647556305,0
Gerhard Tremmel,2014-2015,0,0,0,0
Charles N&#039;Zogbia,2014-2015,1.0603898195549846,0,1.4756778627634048,2
Nick Powell,2014-2015,0.05132980411872268,0,0,0
Dean Hammond,2014-2015,0.17877508886158466,0,0.14358846098184586,0
Juan Cuadrado,2014-2015,1.7546613290905952,0,0.29130391404032707,0
Diego Poyet,2014-2015,0,0,0.01483738981187343,0
Ricardo Álvarez,2014-2015,0.2926670368760824,0,0.7517006751149893,0
Filip Djuricic,2014-2015,0.4205703269690275,0,0.3222300633788109,0
Wojciech Szczesny,2014-2015,0,0,0,0
Mohamed Salah,2014-2015,0.502302423119545,0,0.02637448161840439,0
Vlad Chiriches,2014-2015,0.013775902800261971,0,0.3581444537267089,0
Mauricio Isla,2014-2015,0.3045687656849623,0,2.8283303044736385,2
Tom Heaton,2014-2015,0,0,0.07019648514688015,0
Matthew Lowton,2014-2015,0.10120634734630583,0,0.4257537052035332,0
Michael Keane,2014-2015,1.3335254061967134,0,0.21137382090091705,1
Stephen Ward,2014-2015,0.02184929326176643,0,0.26818395126610994,0
Dean Marney,2014-2015,0.3208228452131152,0,0.5910360757261515,0
Sam Vokes,2014-2015,1.4532246254384518,0,0.15245827101171017,0
Lukas Jutkiewicz,2014-2015,2.7128864601254463,0,2.159586576744914,2
Ezekiel Fryers,2014-2015,0,0,0,0
Nathaniel Chalobah,2014-2015,0.01696676760911941,0,0,0
Curtis Davies,2014-2015,1.4156262390315533,0,0.1381610706448555,0
Harry Maguire,2014-2015,0,0,0,0
Andrew Robertson,2014-2015,0.34413850866258144,0,1.067260641604662,2
Robert Snodgrass,2014-2015,0,0,0,0
Tom Huddlestone,2014-2015,0.9374579107388854,0,1.150144102051854,2
Eldin Jakupovic,2014-2015,0,0,0,0
Víctor Valdés,2014-2015,0,0,0,0
Javier Manquillo,2014-2015,0.0792082604020834,0,0.07267219573259354,0
Kevin Long,2014-2015,0,0,0,0
Ainsley Maitland-Niles,2014-2015,0,0,0,0
Jake Hesketh,2014-2015,0.08380094170570374,0,0,0
Ben Hamer,2014-2015,0,0,0,0
Lloyd Isgrove,2014-2015,0,0,0,0
Reece Burke,2014-2015,0.1679459810256958,0,0.06505554169416428,0
David Jones,2014-2015,1.5607127826660872,0,2.0149600813165307,0
Fredrik Ulvestad,2014-2015,0,0,0,0
Chuba Akpom,2014-2015,0.5139968991279602,0,0,0
Ravel Morrison,2014-2015,0,0,0,0
Santiago Vergini,2014-2015,1.0927719892933965,0,0.15615575294941664,0
Filipe Luis,2014-2015,0.25978945940732956,0,0.4944407269358635,0
Christian Atsu,2014-2015,0.2264489084482193,0,1.3633009791374209,1
Antolin Alcaraz,2014-2015,0.12005858682096004,0,0,0
Rafael,2014-2015,0.08321008086204529,0,0.6008909465745091,1
Benjamin Stambouli,2014-2015,0.06070000678300857,0,0.06520415283739567,0
Hatem Ben Arfa,2014-2015,0.48925262689590454,0,0.4060614835470915,0
Lukas Podolski,2014-2015,0.9136217646300792,0,0.3546023815870285,0
Jussi Jääskeläinen,2014-2015,0,0,0,0
Guy Demel,2014-2015,0,0,0.10647565871477128,0
Anthony Réveillere,2014-2015,0.082649214193224907,0,0.9263476198539138,1
Chris Baird,2014-2015,0.1287390310317278,0,0.26984634436666965,0
Robert Green,2014-2015,0,0,0.05999027565121651,0
Darnell Furlong,2014-2015,0.00957544799894094,0,0,0
Nedum Onuoha,2014-2015,1.3744837371632457,0,0.3494612220674753,0
Yun Suk-Young,2014-2015,0.5935321189463139,0,0.35707808285951614,0
Karl Henry,2014-2015,0.2998351911082864,0,0.4435894191265106,0
Junior Hoilett,2014-2015,0.803206380456686,0,1.09153750538826,0
Shaun Wright-Phillips,2014-2015,0.01806066930294037,0,0.0202969778329134,0
Emiliano Martinez,2014-2015,0,0,0,0
Yaya Sanogo,2014-2015,1.794336775317788,0,0.20496981404721737,0
Mehdi Abeid,2014-2015,0.42071016784757376,0,0.02444474212825298,0
Ryan Taylor,2014-2015,0.6939946431666613,0,0.8286028914153576,1
Florin Gardos,2014-2015,0.02250410057604313,0,0.01795068755745887,0
Allan McGregor,2014-2015,0,0,0,0
Alex Bruce,2014-2015,0.06205720826983452,0,0.6139847040176392,1
Maynor Figueroa,2014-2015,0.02322106435894966,0,0.04142652824521065,0
Steve Harper,2014-2015,0,0,0,0
Jason McCarthy,2014-2015,0,0,0,0
Adam Armstrong,2014-2015,0.7543585672974586,0,0.4861124996095896,1
Jason Shackell,2014-2015,0.8140068911015987,0,0.4381553935818374,0
Steven Reid,2014-2015,0,0,0,0
Michael Duff,2014-2015,0.11047706380486488,0,0.7724531181156635,0
Daniel Lafferty,2014-2015,0,0,0,0
Rio Ferdinand,2014-2015,0,0,0,0
Armand Traore,2014-2015,0.3853630442172289,0,0.18602939695119855,0
Michael Doughty,2014-2015,0,0,0.14174078404903412,0
Ron Vlaar,2014-2015,1.1542237801477313,0,0.6243055462837219,1
Nenê,2014-2015,0.3611748442053795,0,0.4466036716476083,0
Shola Ameobi,2014-2015,0.02284374088048935,0,0,0
Luke Garbutt,2014-2015,0.0591408796608448,0,0.20126074366271496,0
Matt Upson,2014-2015,0.05968886241316795,0,0.02886016853153705,0
Matthew James,2014-2015,1.7331528449431062,0,2.1965580601245165,1
Paulinho,2014-2015,0.4308958388864994,0,0.978612344712019,1
Yannick Sagbo,2014-2015,0,0,0.06489145755767822,0
Richard Dunne,2014-2015,1.0475111408159137,0,0.08156353048980236,0
Reece Grego-Cox,2014-2015,0.3061163127422333,0,0,0
Brandon Comley,2014-2015,0.01382745988667011,0,0,0
Dominic Gape,2014-2015,0,0,0,0
Dwight Tiendalli,2014-2015,0,0,0.02612556517124176,0
Adel Taarabt,2014-2015,0.3101956956088543,0,0.33720742259174585,0
Tom Ince,2014-2015,0.8033556174486876,0,0.04229083284735679,0
Jak Alnwick,2014-2015,0,0,0,0
Cole Kpekawa,2014-2015,0,0,0,0
Brad Jones,2014-2015,0,0,0,0
Tom Lawrence,2014-2015,0.2336086705327034,0,0,0
Liam Rosenior,2014-2015,0.0697268070653081,0,0.8106442391872406,1
Tyler Blackett,2014-2015,0,0,0,0
Matthew Taylor,2014-2015,1.939981795847416,0,0.9087478145956992,1
Jazz Richards,2014-2015,0,0,0.1276700422167778,1
Dedryck Boyata,2014-2015,0,0,0,0
Philippe Senderos,2014-2015,0.6512037478387356,0,0.01505745016038417,0
Marvin Sordell,2014-2015,0.158111572265625,0,0.1310485228896141,0
William Buckley,2014-2015,0.1758511420339346,0,1.4605558142066002,2
Jed Steer,2014-2015,0,0,0,0
Jason Davidson,2014-2015,0,0,0.05240080133080482,0
Isaiah Brown,2014-2015,0,0,0,0
José Pozo,2014-2015,0.5196043290197849,0,0.18190953135490415,0
Jerome Thomas,2014-2015,0,0,0,0
Barry Bannan,2014-2015,0.03436544444411993,0,0.14980969205498695,0
Oussama Assaidi,2014-2015,0.28247208893299103,0,0.18095440044999123,1
Emmanuel Mayuka,2014-2015,0,0,0.01200439967215061,0
José Enrique,2014-2015,0.01239484827965498,0,0.06088368594646454,0
Jozy Altidore,2014-2015,0.35415724851191044,0,0.04603661224246025,0
Liam Moore,2014-2015,0.7805146910250187,0,0.01133743952959776,0
Anthony Knockaert,2014-2015,0.8844651840627193,0,0.16690009087324142,0
Georgios Samaras,2014-2015,0.06833770871162415,0,0,0
Kevin Doyle,2014-2015,0,0,0,0
Ricardo Vaz Te,2014-2015,1.084789052605629,0,0.23277565836906433,0
Sebastián Blanco,2014-2015,0.03985520638525486,0,0,0
Haris Vuckic,2014-2015,0,0,0,0
Darren Bent,2014-2015,0.05773089453577995,0,0.00821781996637582,0
Tom Thorpe,2014-2015,0,0,0,0
Anderson,2014-2015,0,0,0.08813398331403732,0
Alejandro Faurlin,2014-2015,0.1125580072402954,0,0.4859839975833893,0
Valentin Roberge,2014-2015,0.2825593948364258,0,0,0
Stuart O&#039;Keefe,2014-2015,0,0,0.01994611136615276,0
Gary Taylor-Fletcher,2014-2015,0,0,0,0
Nani,2014-2015,0,0,0,0
Cristiano Ronaldo,2014-2015,39.30876067932695,48,13.600642347708344,16
Lionel Messi,2014-2015,35.89176357910037,43,17.61195552162826,18
Neymar,2014-2015,22.721617586910725,22,8.261543160304427,7
